;File;dfa;hurst;lyap_e1;lyap_e2;lyap_e3;lyap_e4;sampen
219;03-01-06-01-02-02-04.wav;0.3512288;0.32536963;0.11562385;0.029647965;-0.050675932;-0.19125168;0.0009394765
220;03-01-06-02-01-01-04.wav;0.28073752;0.555759;0.06563969;0.008260761;-0.054924972;-0.18169132;0.0077605816
221;03-01-06-02-01-02-04.wav;0.28262728;0.5004492;0.10006791;0.019989166;-0.0555192;-0.19162753;0.003823217
222;03-01-06-02-02-01-04.wav;0.27544028;0.41622064;0.08748138;0.016609704;-0.051856074;-0.18556511;0.0037365193
223;03-01-06-02-02-02-04.wav;0.2827692;0.64874756;0.14685328;0.037639428;-0.05236548;-0.20590459;0.0040660347
224;03-01-07-01-01-01-04.wav;0.37295717;0.28809187;0.1313282;0.03792936;-0.04375265;-0.18744639;0.0036462105
225;03-01-07-01-01-02-04.wav;0.39654297;0.3291231;0.14742957;0.042963825;-0.045870945;-0.19664621;0.0025755903
226;03-01-07-01-02-01-04.wav;0.33752328;0.31339788;0.17261355;0.049310617;-0.048948884;-0.21079567;0.0014542117
227;03-01-07-01-02-02-04.wav;0.3237271;0.6155846;0.15033579;0.039061356;-0.051329438;-0.20291321;0.003251059
228;03-01-07-02-01-01-04.wav;0.34689423;0.39525214;0.12732783;0.031964652;-0.05162094;-0.19356953;0.0046069412
229;03-01-07-02-01-02-04.wav;0.33678806;0.26753107;0.14085706;0.036587186;-0.048398733;-0.19722989;0.0065332702
230;03-01-07-02-02-01-04.wav;0.33111233;0.25364166;0.11629692;0.028345112;-0.05184261;-0.19413829;0.003082048
231;03-01-07-02-02-02-04.wav;0.30205816;0.29128674;0.11803378;0.032502286;-0.04587874;-0.18549499;0.0025972992
232;03-01-08-01-01-01-04.wav;0.35985762;0.35221937;0.19127384;0.050935507;-0.05463321;-0.22183754;0.0015788593
233;03-01-08-01-01-02-04.wav;0.3362296;0.34259894;0.15716958;0.041292503;-0.05130748;-0.20184219;0.0023299938
234;03-01-08-01-02-01-04.wav;0.31795284;0.35398683;0.14832161;0.03969241;-0.04827416;-0.19527651;0.0021740214
235;03-01-08-01-02-02-04.wav;0.3018894;0.33167237;0.1425698;0.039582003;-0.046365287;-0.19752242;0.0020599419
236;03-01-08-02-01-01-04.wav;0.27898252;0.3586307;0.1011149;0.025023833;-0.051776845;-0.18609947;0.0041769706
237;03-01-08-02-01-02-04.wav;0.27951777;0.33040586;0.13814116;0.035809815;-0.051152285;-0.19924767;0.0033458234
238;03-01-08-02-02-01-04.wav;0.28560042;0.4338384;0.13049866;0.03371334;-0.046921305;-0.19462441;0.0011885057
239;03-01-08-02-02-02-04.wav;0.28192213;0.3268089;0.11048678;0.029966116;-0.049106006;-0.18858229;0.00343748
240;03-01-01-01-01-01-05.wav;0.59571236;0.84357375;0.14414486;0.035461742;-0.051683135;-0.20338333;0.006407313
241;03-01-01-01-01-02-05.wav;0.65186006;0.79561573;0.14218259;0.036001887;-0.053063612;-0.2084278;0.008291973
242;03-01-01-01-02-01-05.wav;0.5001228;0.7920001;0.14278062;0.03613687;-0.049134202;-0.2080015;0.0039057345
243;03-01-01-01-02-02-05.wav;0.54215395;0.84862554;0.14023003;0.033543356;-0.053061385;-0.20265631;0.0031862943
244;03-01-02-01-01-01-05.wav;0.66711193;0.79134345;0.13774778;0.033054486;-0.053406324;-0.20458949;0.010182749
245;03-01-02-01-01-02-05.wav;0.66902846;0.8099396;0.14977063;0.036158647;-0.05410044;-0.20843646;0.0078693675
246;03-01-02-01-02-01-05.wav;0.5885894;0.7968376;0.13620105;0.03258989;-0.052065622;-0.20154688;0.008126716
247;03-01-02-01-02-02-05.wav;0.558488;0.78185356;0.13623942;0.034057666;-0.051071182;-0.20023727;0.006367805
248;03-01-02-02-01-01-05.wav;0.7364631;0.7688257;0.12914492;0.031128405;-0.053014353;-0.20476028;0.009615173
249;03-01-02-02-01-02-05.wav;0.74270135;0.8457455;0.13569447;0.031635195;-0.051637996;-0.20531665;0.009525558
250;03-01-02-02-02-01-05.wav;0.66484123;0.7298649;0.1360279;0.032691788;-0.050693445;-0.20490691;0.007931219
251;03-01-02-02-02-02-05.wav;0.6608532;0.7805417;0.1421437;0.035303373;-0.051955543;-0.20257205;0.008466662
252;03-01-03-01-01-01-05.wav;0.53383917;0.7821554;0.1351735;0.033772405;-0.050422706;-0.19928446;0.006797699
253;03-01-03-01-01-02-05.wav;0.5414308;0.7851286;0.14735848;0.03556398;-0.052213863;-0.20762345;0.005921711
254;03-01-03-01-02-01-05.wav;0.50084376;0.8412015;0.13670397;0.03282168;-0.05355244;-0.20448539;0.0025801084
255;03-01-03-01-02-02-05.wav;0.43161726;0.75134426;0.13461496;0.037247833;-0.04631396;-0.19380584;0.0046236445
256;03-01-03-02-01-01-05.wav;0.53324974;0.76887417;0.129383;0.03345948;-0.050061256;-0.19443001;0.00638542
257;03-01-03-02-01-02-05.wav;0.56923664;0.79056513;0.12013054;0.031033296;-0.050388824;-0.19318852;0.0035979406
258;03-01-03-02-02-01-05.wav;0.4406982;0.6561225;0.13553865;0.035198234;-0.04631037;-0.19338456;0.0043150717
259;03-01-03-02-02-02-05.wav;0.42297575;0.79243666;0.12329133;0.031966597;-0.049432963;-0.19341944;0.0022110872
260;03-01-04-01-01-01-05.wav;0.7374909;0.84806675;0.14178646;0.03452552;-0.054008055;-0.20578665;0.0049126176
261;03-01-04-01-01-02-05.wav;0.6526588;0.788014;0.15710093;0.04273486;-0.04980484;-0.20519012;0.008008237
262;03-01-04-01-02-01-05.wav;0.64657986;0.85122085;0.14995843;0.040111084;-0.052084986;-0.20777622;0.0026372175
263;03-01-04-01-02-02-05.wav;0.64390343;0.7875341;0.13903114;0.036152296;-0.049700025;-0.20026056;0.0054595005
264;03-01-04-02-01-01-05.wav;0.6116397;0.8039234;0.13889804;0.035695795;-0.053116035;-0.2043468;0.0065249996
265;03-01-04-02-01-02-05.wav;0.66109926;0.80347514;0.13399203;0.03439308;-0.052575223;-0.202365;0.0062637115
266;03-01-04-02-02-01-05.wav;0.5728095;0.8381249;0.11688441;0.027993876;-0.05244906;-0.19516079;0.005567867
267;03-01-04-02-02-02-05.wav;0.5815581;0.87764585;0.15935384;0.040392432;-0.054325934;-0.21240816;0.0025772376
268;03-01-05-01-01-01-05.wav;0.44623968;0.8034987;0.12477218;0.030732973;-0.04931387;-0.19872162;0.0042536133
269;03-01-05-01-01-02-05.wav;0.7715334;0.84979033;0.12244407;0.030722171;-0.051238354;-0.19791585;0.0054741227
270;03-01-05-01-02-01-05.wav;0.4789513;0.7149419;0.13631779;0.036794756;-0.04785051;-0.19643828;0.0068522794
271;03-01-05-01-02-02-05.wav;0.4285102;0.7389527;0.1263955;0.031801913;-0.049763836;-0.1982861;0.0046061855
272;03-01-05-02-01-01-05.wav;0.3982088;0.7999067;0.10186288;0.0216461;-0.05345384;-0.19427627;0.0039027557
273;03-01-05-02-01-02-05.wav;0.6099679;0.8622713;0.08627818;0.018325875;-0.051272642;-0.18525329;0.003377397
274;03-01-05-02-02-01-05.wav;0.32592526;0.8162833;0.11022634;0.025498072;-0.05112461;-0.1916938;0.006502106
275;03-01-05-02-02-02-05.wav;0.3104963;0.8453296;0.09764669;0.021098102;-0.050168667;-0.19192392;0.005878564
276;03-01-06-01-01-01-05.wav;0.48460293;0.8141604;0.13706872;0.037466217;-0.050681815;-0.20043214;0.0032715953
277;03-01-06-01-01-02-05.wav;0.5201577;0.8127115;0.14894311;0.038923584;-0.050980173;-0.20502736;0.0040596686
278;03-01-06-01-02-01-05.wav;0.54483855;0.8764692;0.13739973;0.035554457;-0.05158551;-0.20344135;0.0020805337
279;03-01-06-01-02-02-05.wav;0.4220369;0.83828276;0.13851625;0.03769458;-0.049333666;-0.20333953;0.0030224468
280;03-01-06-02-01-01-05.wav;0.4312371;0.8270029;0.089079045;0.019997034;-0.050644506;-0.1823571;0.0017703586
281;03-01-06-02-01-02-05.wav;0.42251733;0.682493;0.085323505;0.020662835;-0.046795238;-0.17760415;0.002508671
282;03-01-06-02-02-01-05.wav;0.38703084;0.7674105;0.089811526;0.018759258;-0.05321791;-0.18196961;0.0025973078
283;03-01-06-02-02-02-05.wav;0.33853787;0.73171395;0.08506066;0.016984044;-0.05187444;-0.17841573;0.004761738
284;03-01-07-01-01-01-05.wav;0.6627744;0.82404864;0.12492613;0.031084444;-0.053022936;-0.19579157;0.010869754
285;03-01-07-01-01-02-05.wav;0.5796348;0.81316894;0.11689439;0.02630186;-0.0536618;-0.19450241;0.007782332
286;03-01-07-01-02-01-05.wav;0.5202416;0.83082014;0.13245717;0.034678295;-0.052109033;-0.20305173;0.0048570437
287;03-01-07-01-02-02-05.wav;0.47650316;0.8213889;0.13764988;0.0337258;-0.051789857;-0.20290622;0.0058743213
288;03-01-07-02-01-01-05.wav;0.5537393;0.8084781;0.13278419;0.033345185;-0.050672147;-0.19905092;0.006657482
289;03-01-07-02-01-02-05.wav;0.49172053;0.77275646;0.13225916;0.033945784;-0.05086733;-0.20054123;0.004465787
290;03-01-07-02-02-01-05.wav;0.40699035;0.7786328;0.12085004;0.030290278;-0.0491362;-0.19246463;0.009574702
291;03-01-07-02-02-02-05.wav;0.4354744;0.63968;0.1283735;0.0353925;-0.046005726;-0.19012298;0.011545766
292;03-01-08-01-01-01-05.wav;0.51057816;0.78809774;0.1376975;0.03606749;-0.050130256;-0.20130576;0.0037877762
293;03-01-08-01-01-02-05.wav;0.45125842;0.8020954;0.12239616;0.02871614;-0.05174451;-0.1967926;0.0052291984
294;03-01-08-01-02-01-05.wav;0.38328382;0.838518;0.14591642;0.038347166;-0.052455593;-0.2044093;0.00198765
295;03-01-08-01-02-02-05.wav;0.43250075;0.7284746;0.14398652;0.03844444;-0.052382205;-0.20062996;0.0036017578
296;03-01-08-02-01-01-05.wav;0.5679229;0.76141167;0.13246791;0.03449795;-0.050087392;-0.20195334;0.004041328
297;03-01-08-02-01-02-05.wav;0.64302;0.7830763;0.13469246;0.033932813;-0.049810268;-0.19617821;0.004384167
298;03-01-08-02-02-01-05.wav;0.38664794;0.8223207;0.12520665;0.03176698;-0.050070345;-0.1985448;0.002289005
299;03-01-08-02-02-02-05.wav;0.39377946;0.7493658;0.14687589;0.03942675;-0.04791284;-0.20088442;0.0026060175
300;03-01-01-01-01-01-06.wav;0.3862847;0.48332363;0.16423784;0.046764217;-0.051142808;-0.21392207;0.0029820374
301;03-01-01-01-01-02-06.wav;0.3475356;0.53338236;0.12570828;0.033223715;-0.050692346;-0.19648494;0.0023961759
302;03-01-01-01-02-01-06.wav;0.34629712;0.5524465;0.13018678;0.033017546;-0.053151935;-0.20050809;0.0033465868
303;03-01-01-01-02-02-06.wav;0.3565024;0.5045888;0.14272334;0.039469127;-0.049269993;-0.20318973;0.0022000626
304;03-01-02-01-01-01-06.wav;0.5710274;0.50341696;0.13781275;0.033504702;-0.053906966;-0.20603415;0.010481693
305;03-01-02-01-01-02-06.wav;0.6928456;0.64118534;0.13033961;0.032084845;-0.053706277;-0.20495664;0.0086825825
306;03-01-02-01-02-01-06.wav;0.4938641;0.5861517;0.10809465;0.025596678;-0.050954044;-0.19071542;0.011057554
307;03-01-02-01-02-02-06.wav;0.394187;0.5050561;0.10756163;0.026761087;-0.049165234;-0.18931329;0.0040115346
308;03-01-02-02-01-01-06.wav;0.5491667;0.6209992;0.10930243;0.023555068;-0.05179048;-0.19247273;0.010301329
309;03-01-02-02-01-02-06.wav;0.45562452;0.43012148;0.13349995;0.03563592;-0.049500342;-0.20051107;0.007319343
310;03-01-02-02-02-01-06.wav;0.41157883;0.39897817;0.1355293;0.03578426;-0.05085746;-0.2026771;0.0037765217
311;03-01-02-02-02-02-06.wav;0.49848133;0.6323243;0.11154349;0.02772007;-0.050087053;-0.19050527;0.0051061856
312;03-01-03-01-01-01-06.wav;0.35277957;0.47338313;0.08333423;0.01795554;-0.052221395;-0.18034098;0.005204139
313;03-01-03-01-01-02-06.wav;0.29907367;0.38536325;0.08925571;0.016222494;-0.05436565;-0.18523026;0.008379167
314;03-01-03-01-02-01-06.wav;0.2931244;0.5686714;0.12293586;0.031930897;-0.04913007;-0.19560134;0.002404437
315;03-01-03-01-02-02-06.wav;0.30077466;0.58237207;0.0982154;0.02117986;-0.05102251;-0.18449199;0.0031314811
316;03-01-03-02-01-01-06.wav;0.34281817;0.58121747;0.05293841;0.0030962809;-0.057294264;-0.17538035;0.0069597512
317;03-01-03-02-01-02-06.wav;0.27529028;0.5436966;0.06854629;0.008801388;-0.055642225;-0.18439214;0.0075097457
318;03-01-03-02-02-01-06.wav;0.3342877;0.8415978;0.06174462;0.005009774;-0.056778554;-0.18101993;0.005046175
319;03-01-03-02-02-02-06.wav;0.32730624;0.7444048;0.04884987;0.00076208636;-0.05713536;-0.1740857;0.0048410255
320;03-01-04-01-01-01-06.wav;0.46712992;0.6206122;0.15569445;0.04443413;-0.050006457;-0.20416577;0.0053409226
321;03-01-04-01-01-02-06.wav;0.41858566;0.5180485;0.14682496;0.03955384;-0.05014536;-0.2023204;0.010864689
322;03-01-04-01-02-01-06.wav;0.356897;0.46757546;0.18604204;0.053360242;-0.050362967;-0.22062334;0.004799357
323;03-01-04-01-02-02-06.wav;0.4025161;0.5179413;0.14814824;0.03894545;-0.05046207;-0.203686;0.0032059664
324;03-01-04-02-01-01-06.wav;0.36684853;0.6920894;0.06979749;0.008520992;-0.057041455;-0.18120083;0.008318481
325;03-01-04-02-01-02-06.wav;0.46482122;0.82116735;0.098827995;0.02156524;-0.053101726;-0.1884501;0.0072518075
326;03-01-04-02-02-01-06.wav;0.34137598;0.5983432;0.09061825;0.019937394;-0.051568415;-0.18370311;0.009168721
327;03-01-04-02-02-02-06.wav;0.3048344;0.3716003;0.08110437;0.015180352;-0.054066014;-0.18539074;0.010616047
328;03-01-05-01-01-01-06.wav;0.39912644;0.37838683;0.10794752;0.025150489;-0.05054296;-0.19177103;0.004857122
329;03-01-05-01-01-02-06.wav;0.4401462;0.6927398;0.1046283;0.026399115;-0.04966518;-0.18964614;0.007929678
330;03-01-05-01-02-01-06.wav;0.27575824;0.43356898;0.10262251;0.022612823;-0.051606737;-0.18490836;0.0038887856
331;03-01-05-01-02-02-06.wav;0.27356634;0.4046395;0.1000623;0.022764074;-0.050807767;-0.18811323;0.0046031894
332;03-01-05-02-01-01-06.wav;0.2990824;0.6720799;0.0774164;0.010841286;-0.054832313;-0.18411885;0.005165089
333;03-01-05-02-01-02-06.wav;0.31654882;0.6104774;0.053903572;0.0028436487;-0.055556666;-0.1726386;0.00582315
334;03-01-05-02-02-01-06.wav;0.2052456;0.70052105;0.063189074;0.0063410816;-0.05429557;-0.17808607;0.003793837
335;03-01-05-02-02-02-06.wav;0.27103972;0.65447396;0.052248698;0.0029215594;-0.055475757;-0.17545085;0.003850341
336;03-01-06-01-01-01-06.wav;0.40976104;0.5865541;0.12671636;0.034377933;-0.049285028;-0.19595243;0.0045064627
337;03-01-06-01-01-02-06.wav;0.40798518;0.6223378;0.10202271;0.024279337;-0.050225656;-0.1854553;0.0035066402
338;03-01-06-01-02-01-06.wav;0.35897112;0.6753156;0.11352209;0.030584024;-0.047860023;-0.18764623;0.0027189981
339;03-01-06-01-02-02-06.wav;0.40986592;0.59045553;0.11655703;0.02984993;-0.05045717;-0.18813814;0.0019165762
340;03-01-06-02-01-01-06.wav;0.2266516;0.56585217;0.042550597;-0.0044501773;-0.05972123;-0.17462651;0.0060320073
341;03-01-06-02-01-02-06.wav;0.22409144;0.45838004;0.039453078;-0.0042345924;-0.05914238;-0.17438094;0.0043232283
342;03-01-06-02-02-01-06.wav;0.2596838;0.5453718;0.04551024;-0.0011669163;-0.056593183;-0.17408128;0.0043735206
343;03-01-06-02-02-02-06.wav;0.2317033;0.67542756;0.04177748;-0.004893902;-0.061059784;-0.17914243;0.004336588
344;03-01-07-01-01-01-06.wav;0.39094785;0.31119353;0.12213278;0.03511563;-0.048156526;-0.19571367;0.011177014
345;03-01-07-01-01-02-06.wav;0.45931664;0.46001878;0.11284825;0.025238235;-0.051437072;-0.19233926;0.0030575932
346;03-01-07-01-02-01-06.wav;0.3868404;0.4173577;0.15163891;0.040431514;-0.04781075;-0.20122936;0.0025853964
347;03-01-07-01-02-02-06.wav;0.37284616;0.35673025;0.113131545;0.027571542;-0.04865131;-0.18730488;0.008640105
348;03-01-07-02-01-01-06.wav;0.29592922;0.5217866;0.0758304;0.010057057;-0.054847974;-0.18317118;0.0055885212
349;03-01-07-02-01-02-06.wav;0.2847223;0.43180636;0.12266453;0.03155091;-0.050727222;-0.19472618;0.0045953523
350;03-01-07-02-02-01-06.wav;0.31692517;0.62742853;0.11477412;0.026205922;-0.051170915;-0.19469444;0.004774413
351;03-01-07-02-02-02-06.wav;0.3740498;0.7366679;0.10349649;0.024119433;-0.04959803;-0.1838192;0.0032522758
352;03-01-08-01-01-01-06.wav;0.38418385;0.50005907;0.14471947;0.038234923;-0.052725684;-0.2022395;0.0034449194
353;03-01-08-01-01-02-06.wav;0.34550813;0.4235303;0.14477521;0.040497266;-0.049529873;-0.2031318;0.003292146
354;03-01-08-01-02-01-06.wav;0.34608978;0.6346193;0.1347322;0.03396891;-0.05202698;-0.19914497;0.0025711125
355;03-01-08-01-02-02-06.wav;0.39649016;0.73186415;0.11051402;0.027504439;-0.050044063;-0.18786962;0.0023106341
356;03-01-08-02-01-01-06.wav;0.36835495;0.47122467;0.117904276;0.032557014;-0.047784876;-0.18720356;0.0037098778
357;03-01-08-02-01-02-06.wav;0.29958713;0.74742234;0.09686949;0.017690975;-0.05439284;-0.18994252;0.003456203
358;03-01-08-02-02-01-06.wav;0.29684052;0.6445014;0.093886584;0.018979242;-0.05348259;-0.18570568;0.002955822
359;03-01-08-02-02-02-06.wav;0.31478333;0.52900195;0.09592472;0.021304142;-0.052903257;-0.19046405;0.0022385356
360;03-01-01-01-01-01-07.wav;0.5073713;0.44594735;0.14816123;0.041468162;-0.04778584;-0.19826677;0.006046951
361;03-01-01-01-01-02-07.wav;0.51198745;0.6199339;0.12657811;0.03569848;-0.04773487;-0.18907271;0.0055878432
362;03-01-01-01-02-01-07.wav;0.4515998;0.3562114;0.14242287;0.040770996;-0.047569666;-0.19585784;0.0033909103
363;03-01-01-01-02-02-07.wav;0.50566506;0.5558995;0.13176864;0.035392877;-0.04631814;-0.19151954;0.0047291196
364;03-01-02-01-01-01-07.wav;0.53433436;0.56305057;0.1359257;0.034566335;-0.04852194;-0.19631334;0.0053914543
365;03-01-02-01-01-02-07.wav;0.5310749;0.48827058;0.1445871;0.038509063;-0.04791414;-0.19898771;0.005018538
366;03-01-02-01-02-01-07.wav;0.5692345;0.7275643;0.13292755;0.03335003;-0.04878824;-0.19744985;0.005486103
367;03-01-02-01-02-02-07.wav;0.4479895;0.60178804;0.14216284;0.040174082;-0.045915406;-0.19500178;0.0037196313
368;03-01-02-02-01-01-07.wav;0.6963827;0.55947065;0.11277461;0.030693486;-0.049100406;-0.1926192;0.01617378
369;03-01-02-02-01-02-07.wav;0.5031622;0.4316983;0.106250286;0.025492359;-0.047979157;-0.18365896;0.008876227
370;03-01-02-02-02-01-07.wav;0.52188337;0.39445513;0.111445546;0.02857319;-0.04742466;-0.18683808;0.006039825
371;03-01-02-02-02-02-07.wav;0.60568744;0.4364947;0.13662842;0.03805196;-0.047754522;-0.19559856;0.0051113307
372;03-01-03-01-01-01-07.wav;0.5176132;0.68855864;0.109919645;0.02654355;-0.04779593;-0.18315344;0.003881921
373;03-01-03-01-01-02-07.wav;0.5069755;0.5633528;0.14738278;0.04325534;-0.04868682;-0.20375659;0.0034919532
374;03-01-03-01-02-01-07.wav;0.43644866;0.61709774;0.095165536;0.02232064;-0.049554616;-0.18146998;0.0027209062
375;03-01-03-01-02-02-07.wav;0.43644866;0.61709774;0.095165536;0.02232064;-0.049554616;-0.18146998;0.0027209062
376;03-01-03-02-01-01-07.wav;0.6992476;0.7829245;0.089502975;0.022692923;-0.046134315;-0.17606007;0.006152799
377;03-01-03-02-01-02-07.wav;0.5932736;0.7056423;0.078744926;0.015865142;-0.049447272;-0.17702287;0.0061964476
378;03-01-03-02-02-01-07.wav;0.53727585;0.6777946;0.10693637;0.023802169;-0.051184844;-0.18689552;0.0074546016
379;03-01-03-02-02-02-07.wav;0.4736549;0.77150756;0.07947303;0.015026338;-0.050106864;-0.17656572;0.0052590035
380;03-01-04-01-01-01-07.wav;0.5137124;0.4586627;0.16725323;0.046279136;-0.04834179;-0.20674028;0.0065428168
381;03-01-04-01-01-02-07.wav;0.49718857;0.5978443;0.15425253;0.045457736;-0.04478374;-0.19457278;0.006189731
382;03-01-04-01-02-01-07.wav;0.48996267;0.48606724;0.16887547;0.047570385;-0.047052443;-0.20927675;0.00501126
383;03-01-04-01-02-02-07.wav;0.42623958;0.4412092;0.13023548;0.03604174;-0.0480203;-0.19447608;0.0035580404
384;03-01-04-02-01-01-07.wav;0.39801854;0.36954638;0.1020461;0.02600136;-0.047652252;-0.1838052;0.0132498685
385;03-01-04-02-01-02-07.wav;0.8012724;0.76638645;0.13180348;0.032028306;-0.052137945;-0.19960572;0.014167782
386;03-01-04-02-02-01-07.wav;0.9352058;0.6936817;0.10287856;0.026511097;-0.04892077;-0.18644758;0.0054938146
387;03-01-04-02-02-02-07.wav;0.40896726;0.5196147;0.1170159;0.029604565;-0.05090165;-0.18877473;0.005466461
388;03-01-05-01-01-01-07.wav;0.668858;0.7446568;0.08916588;0.016257722;-0.05431767;-0.18163395;0.0052632648
389;03-01-05-01-01-02-07.wav;0.6566761;0.84559304;0.10435301;0.025917582;-0.0525125;-0.18915108;0.005724129
390;03-01-05-01-02-01-07.wav;0.42831588;0.39042115;0.12516697;0.032559425;-0.049990017;-0.19006196;0.006340617
391;03-01-05-01-02-02-07.wav;0.4144476;0.5352698;0.122510664;0.030244298;-0.051403385;-0.19862716;0.0061410596
392;03-01-05-02-01-01-07.wav;0.7412802;0.87553227;0.07816336;0.013685396;-0.050115574;-0.1807282;0.0042851316
393;03-01-05-02-01-02-07.wav;0.752565;0.87510914;0.068655565;0.0067437124;-0.055783406;-0.17923923;0.007202536
394;03-01-05-02-02-01-07.wav;0.34780243;0.84695244;0.06660359;0.009898406;-0.053957503;-0.17657548;0.0063060224
395;03-01-05-02-02-02-07.wav;0.49652565;0.81313366;0.07671824;0.012014372;-0.052176163;-0.1804331;0.006494821
396;03-01-06-01-01-01-07.wav;0.6011026;0.79766524;0.087379985;0.016002234;-0.052772034;-0.18372843;0.0054852176
397;03-01-06-01-01-02-07.wav;0.46913046;0.6494015;0.105077595;0.02732648;-0.05204406;-0.19029693;0.005830415
398;03-01-06-01-02-01-07.wav;0.45166776;0.587423;0.112312175;0.0285537;-0.049751718;-0.18952812;0.0029888204
399;03-01-06-01-02-02-07.wav;0.453112;0.30982807;0.14218654;0.041226644;-0.05027286;-0.19464274;0.0026855809
400;03-01-06-02-01-01-07.wav;0.47962925;0.53874457;0.0845318;0.01655425;-0.0508447;-0.18060671;0.0029581802
401;03-01-06-02-01-02-07.wav;0.43988413;0.74633956;0.07205072;0.012128943;-0.050958853;-0.17348737;0.0048184223
402;03-01-06-02-02-01-07.wav;0.3036359;0.58068526;0.08000556;0.014158264;-0.053517397;-0.1848706;0.0013506502
403;03-01-06-02-02-02-07.wav;0.33800048;0.710281;0.10487937;0.024179993;-0.051212564;-0.18792991;0.00280015
404;03-01-07-01-01-01-07.wav;0.4973742;0.3915493;0.1351727;0.037575852;-0.048267048;-0.20036648;0.0046990407
405;03-01-07-01-01-02-07.wav;0.4715005;0.47659844;0.15231733;0.04360468;-0.04851369;-0.20681843;0.0044508595
406;03-01-07-01-02-01-07.wav;0.5161933;0.6116432;0.13772383;0.035411563;-0.050432157;-0.2004937;0.0027016217
407;03-01-07-01-02-02-07.wav;0.44781557;0.46240616;0.11106909;0.02755151;-0.050276704;-0.19049248;0.0033404094
408;03-01-07-02-01-01-07.wav;0.5783743;0.6764227;0.11785353;0.02871863;-0.052597146;-0.1975008;0.0050504804
409;03-01-07-02-01-02-07.wav;0.75741816;0.6983095;0.11838977;0.030491753;-0.05054343;-0.1947236;0.0068325954
410;03-01-07-02-02-01-07.wav;0.4238746;0.6379755;0.11631454;0.027868392;-0.051591896;-0.19073762;0.006383882
411;03-01-07-02-02-02-07.wav;0.4446405;0.4703528;0.13121217;0.036490485;-0.049236067;-0.19453116;0.005577189
412;03-01-08-01-01-01-07.wav;0.4714572;0.5051298;0.13386175;0.034224447;-0.045649663;-0.19528438;0.004412061
413;03-01-08-01-01-02-07.wav;0.48296615;0.4625801;0.14951943;0.04036368;-0.049974475;-0.20256285;0.0060760197
414;03-01-08-01-02-01-07.wav;0.42365602;0.56491387;0.14749657;0.037781596;-0.04798375;-0.19944118;0.0036153002
415;03-01-08-01-02-02-07.wav;0.43333837;0.6168526;0.14515805;0.03714609;-0.050931595;-0.19988246;0.0033620344
416;03-01-08-02-01-01-07.wav;0.6083662;0.67434967;0.099097185;0.02459983;-0.04691256;-0.17957671;0.0037661043
417;03-01-08-02-01-02-07.wav;0.5108223;0.4969375;0.16143505;0.047530632;-0.045584165;-0.20716128;0.0052477787
418;03-01-08-02-02-01-07.wav;0.434988;0.5263776;0.1168418;0.03066122;-0.047217697;-0.18647157;0.0025928917
419;03-01-08-02-02-02-07.wav;0.41612762;0.4860368;0.12627499;0.028319784;-0.054550264;-0.19673067;0.004047967
420;03-01-01-01-01-01-08.wav;0.50193363;0.7450141;0.13159731;0.035387103;-0.04959826;-0.19451046;0.003283182
421;03-01-01-01-01-02-08.wav;0.509029;0.7057981;0.12749396;0.033650257;-0.0484743;-0.1918476;0.0034278247
422;03-01-01-01-02-01-08.wav;0.47575742;0.706809;0.13022868;0.035226397;-0.04855834;-0.19316013;0.0022019101
423;03-01-01-01-02-02-08.wav;0.4961571;0.73436385;0.13113683;0.033035174;-0.051737234;-0.19781756;0.0020155604
424;03-01-02-01-01-01-08.wav;0.56658316;0.7201473;0.13127398;0.033425134;-0.049600158;-0.19275884;0.004195082
425;03-01-02-01-01-02-08.wav;0.56769234;0.73538226;0.1354194;0.033885494;-0.05057954;-0.19281678;0.0031355594
426;03-01-02-01-02-01-08.wav;0.5685663;0.74750906;0.13112754;0.03143194;-0.051087886;-0.19680478;0.0023154228
427;03-01-02-01-02-02-08.wav;0.5618192;0.7128165;0.12271118;0.029731859;-0.051933937;-0.19154494;0.0035866385
428;03-01-02-02-01-01-08.wav;0.6187158;0.730158;0.122705884;0.030291704;-0.050271776;-0.19367135;0.0036847624
429;03-01-02-02-01-02-08.wav;0.6149744;0.6946699;0.12299209;0.030605964;-0.04957901;-0.19304703;0.004451166
430;03-01-02-02-02-01-08.wav;0.59290665;0.69407547;0.11454889;0.026067352;-0.05222144;-0.189572;0.005071229
431;03-01-02-02-02-02-08.wav;0.5832772;0.7059088;0.12422782;0.030231223;-0.050968967;-0.19075042;0.0040009962
432;03-01-03-01-01-01-08.wav;0.6062939;0.71700495;0.12154054;0.031508174;-0.050216716;-0.18827602;0.0025591555
433;03-01-03-01-01-02-08.wav;0.4947971;0.7149338;0.113791354;0.02694865;-0.053318266;-0.19319978;0.0023667275
434;03-01-03-01-02-01-08.wav;0.4676221;0.74100125;0.11883741;0.029305995;-0.0520861;-0.19603997;0.0035753662
435;03-01-03-01-02-02-08.wav;0.42813748;0.716563;0.111265294;0.026600085;-0.050748635;-0.19225158;0.0031799972
436;03-01-03-02-01-01-08.wav;0.73634076;0.7504777;0.09314733;0.0190922;-0.051546644;-0.18495093;0.0026478148
437;03-01-03-02-01-02-08.wav;0.93043333;0.79687357;0.0934846;0.020071572;-0.053685643;-0.18656437;0.0035916565
